"neighborhood","url","ds","title.short"
"prospectheights","http://gothamist.com/2017/02/23/brooklyn_town_hall_trump_clarke.php","20170223","brooklyn town hall trump clarke"
"prospectheights","http://gothamist.com/2017/02/07/madre_mezcaleria_el_atoradero.php","20170207","madre mezcaleria el atoradero"
"prospectheights","http://gothamist.com/2016/10/28/prospect_heights_crown_heights_rest.php","20161028","prospect heights crown heights rest"
"prospectheights","http://gothamist.com/2016/09/09/faun_prospect_heights.php","20160909","faun prospect heights"
"prospectheights","http://gothamist.com/2016/07/26/korean_comfort_food_tygershark.php","20160726","korean comfort food tygershark"
"prospectheights","http://gothamist.com/2016/05/25/olmsted_prospect_heights.php","20160525","olmsted prospect heights"
"prospectheights","http://gothamist.com/2016/04/25/old_person_mugger_arrested.php","20160425","old person mugger arrested"
"prospectheights","http://gothamist.com/2016/04/01/clarence_jones_serial_home_invasion.php","20160401","clarence jones serial home invasion"
"prospectheights","http://gothamist.com/2016/03/29/look_plant_love_house.php","20160329","look plant love house"
"prospectheights","http://gothamist.com/2016/03/28/serial_senior_mugger.php","20160328","serial senior mugger"
"prospectheights","http://gothamist.com/2016/03/18/vegan_cheese_riverdel.php","20160318","vegan cheese riverdel"
"prospectheights","http://gothamist.com/2016/03/10/the_fillery_bulk_grocery_store.php","20160310","the fillery bulk grocery store"
"prospectheights","http://gothamist.com/2015/12/23/el_atoradero_brooklyn.php","20151223","el atoradero brooklyn"
"prospectheights","http://gothamist.com/2015/12/18/arthur_the_political_cat.php","20151218","arthur the political cat"
"prospectheights","http://gothamist.com/2015/12/01/adorable_hero_subway_kitten_has_gon.php","20151201","adorable hero subway kitten has gon"
"prospectheights","http://gothamist.com/2015/11/13/laser_pointer_lol.php","20151113","laser pointer lol"
"prospectheights","http://gothamist.com/2015/10/11/still_got_it_the_islands_in_prospec.php","20151011","still got it the islands in prospec"
"prospectheights","http://gothamist.com/2015/10/07/white_tiger_korean_prospect_heights.php","20151007","white tiger korean prospect heights"
"prospectheights","http://gothamist.com/2015/09/07/1_person_killed_multiple_people_wou.php","20150907","1 person killed multiple people wou"
"prospectheights","http://gothamist.com/2015/08/29/still_got_it_gran_castillo.php","20150829","still got it gran castillo"
"prospectheights","http://gothamist.com/2015/01/21/prospect_heights_fire.php","20150121","prospect heights fire"
"prospectheights","http://gothamist.com/2014/11/20/welcome_to_cooklyn.php","20141120","welcome to cooklyn"
"prospectheights","http://gothamist.com/2014/10/26/boy_shot_in_prospect_heights_by_a_g.php","20141026","boy shot in prospect heights by a g"
"prospectheights","http://gothamist.com/2014/06/10/pot_farm_fire.php","20140610","pot farm fire"
"prospectheights","http://gothamist.com/2014/04/09/atlantic_avenue_gets_a_new_25_mph_s.php","20140409","atlantic avenue gets a new 25 mph s"
"prospectheights","http://gothamist.com/2014/03/06/photo_of_atm_skimmer_placed_at_pros.php","20140306","photo of atm skimmer placed at pros"
"prospectheights","http://gothamist.com/2013/11/12/three_seriously_injured_in_ambulanc.php","20131112","three seriously injured in ambulanc"
"prospectheights","http://gothamist.com/2013/06/14/brooklyn_bike_patrol_shut_down_afte.php","20130614","brooklyn bike patrol shut down afte"
"prospectheights","http://gothamist.com/2013/05/19/cyclist_killed_by_livery_cab_in_pro.php","20130519","cyclist killed by livery cab in pro"
"prospectheights","http://gothamist.com/2013/05/15/the_6_best_bloody_marys_in_nyc.php","20130515","the 6 best bloody marys in nyc"
"prospectheights","http://gothamist.com/2013/04/10/prospect_heights_community_board_wa.php","20130410","prospect heights community board wa"
"prospectheights","http://gothamist.com/2013/02/27/the_best_diners_in_new_york_city.php","20130227","the best diners in new york city"
"prospectheights","http://gothamist.com/2012/11/24/the_times_looks_for_a_place_to_get.php","20121124","the times looks for a place to get"
"prospectheights","http://gothamist.com/2012/11/13/family_who_lost_home_to_sandy_still.php","20121113","family who lost home to sandy still"
"prospectheights","http://gothamist.com/2012/10/27/baby_nets_bring_their_adorable_danc.php","20121027","baby nets bring their adorable danc"
"prospectheights","http://gothamist.com/2012/10/24/woman_beaten_with_baseball_bat_for.php","20121024","woman beaten with baseball bat for"
"prospectheights","http://gothamist.com/2012/10/18/brooklyn_man_who_confessed_to_eleva.php","20121018","brooklyn man who confessed to eleva"
"prospectheights","http://gothamist.com/2012/10/09/mccarren_park_pool_won.php","20121009","mccarren park pool won"
"prospectheights","http://gothamist.com/2012/10/02/barclays_center_shocks_new_yorkers.php","20121002","barclays center shocks new yorkers"
"prospectheights","http://gothamist.com/2012/09/18/check_out_these_photos_of_the_new_b.php","20120918","check out these photos of the new b"
"prospectheights","http://gothamist.com/2012/09/08/rihannas_headed_for_barclays_center.php","20120908","rihannas headed for barclays center"
"prospectheights","http://gothamist.com/2012/09/03/west_indian_day_parade_begins_today.php","20120903","west indian day parade begins today"
"prospectheights","http://gothamist.com/2012/08/29/barclays_center_scores_liquor_licen.php","20120829","barclays center scores liquor licen"
"prospectheights","http://gothamist.com/2012/08/09/students_old_medical_exam_records_f.php","20120809","students old medical exam records f"
"prospectheights","http://gothamist.com/2012/06/16/bottle_service_at_barclays_center_m.php","20120616","bottle service at barclays center m"
"prospectheights","http://gothamist.com/2012/04/27/hooters_reportedly_desperate_to_bri.php","20120427","hooters reportedly desperate to bri"
"prospectheights","http://gothamist.com/2012/04/09/locals_fight_barclays_center_liquor.php","20120409","locals fight barclays center liquor"
"prospectheights","http://gothamist.com/2012/01/20/brooklyn_elevator_arson_suspect_bra.php","20120120","brooklyn elevator arson suspect bra"
"prospectheights","http://gothamist.com/2011/12/30/family_of_deloris_gillespie.php","20111230","family of deloris gillespie"
"prospectheights","http://gothamist.com/2011/12/23/brooklyn_elevator_arson_suspect_ind.php","20111223","brooklyn elevator arson suspect ind"
"prospectheights","http://gothamist.com/2011/12/20/man_accused_of_burning_woman_in_ele.php","20111220","man accused of burning woman in ele"
"prospectheights","http://gothamist.com/2011/12/19/neighbors_of_man_charged_with_burni.php","20111219","neighbors of man charged with burni"
"prospectheights","http://gothamist.com/2011/12/18/suspect_charged_with_murder_of_broo.php","20111218","suspect charged with murder of broo"
"prospectheights","http://gothamist.com/2011/12/18/police_questioning_suspect_in_death.php","20111218","police questioning suspect in death"
"prospectheights","http://gothamist.com/2011/12/18/brooklyn_woman_burned_to_death_in_e.php","20111218","brooklyn woman burned to death in e"
"prospectheights","http://gothamist.com/2011/09/20/hipster_chef_opening_artisanal_mayo.php","20110920","hipster chef opening artisanal mayo"
"prospectheights","http://gothamist.com/2011/09/14/landlord_dumps_debris_all_over_broo.php","20110914","landlord dumps debris all over broo"
"prospectheights","http://gothamist.com/2011/09/07/chuko_finally_brings_good_ramen_to.php","20110907","chuko finally brings good ramen to"
"prospectheights","http://gothamist.com/2011/07/13/judge_orders_review_of_atlantic_yar.php","20110713","judge orders review of atlantic yar"
"prospectheights","http://gothamist.com/2011/05/27/pregnant_woman_dies_in_fire_believe.php","20110527","pregnant woman dies in fire believe"
"prospectheights","http://gothamist.com/2011/05/04/best_aggressive-aggressive_note_lef.php","20110504","best aggressive-aggressive note lef"
"prospectheights","http://gothamist.com/2011/04/06/video_crown_heights_locals_react_to.php","20110406","video crown heights locals react to"
"prospectheights","http://gothamist.com/2011/02/18/you_dont_live_in_crown_heights_you.php","20110218","you dont live in crown heights you"
"prospectheights","http://gothamist.com/2011/01/10/brooklyn_baby_shower_goes_bad.php","20110110","brooklyn baby shower goes bad"
"prospectheights","http://gothamist.com/2010/12/15/are_new_jersey_nets_becoming_the_br.php","20101215","are new jersey nets becoming the br"
"prospectheights","http://gothamist.com/2010/12/01/atlantic_yards_home_of_the_nets_and.php","20101201","atlantic yards home of the nets and"
"prospectheights","http://gothamist.com/2010/11/26/murder_suspect_i_didnt_kill_my_mom.php","20101126","murder suspect i didnt kill my mom"
"prospectheights","http://gothamist.com/2010/11/25/brooklyn_sword_slay_suspect_was_str.php","20101125","brooklyn sword slay suspect was str"
"prospectheights","http://gothamist.com/2010/11/23/photos_weather_up.php","20101123","photos weather up"
"prospectheights","http://gothamist.com/2010/11/23/brooklyn_man_kills_mom_with_samurai.php","20101123","brooklyn man kills mom with samurai"
"prospectheights","http://gothamist.com/2010/11/08/daily_news_finds_police_quotas_memo.php","20101108","daily news finds police quotas memo"
"prospectheights","http://gothamist.com/2010/10/22/freddys_bar_backroom_opening_in_sou.php","20101022","freddys bar backroom opening in sou"
"prospectheights","http://gothamist.com/2010/10/03/vigil_held_for_slain_brooklyn_barte.php","20101003","vigil held for slain brooklyn barte"
"prospectheights","http://gothamist.com/2010/10/01/suspect_charged_with_murder_after_b.php","20101001","suspect charged with murder after b"
"prospectheights","http://gothamist.com/2010/09/30/prospect_heights_bar_stabbing_leave.php","20100930","prospect heights bar stabbing leave"
"prospectheights","http://gothamist.com/2010/06/07/bike_thieves_score_major_haul_at_br.php","20100607","bike thieves score major haul at br"
"prospectheights","http://gothamist.com/2010/05/19/fatal_shooting_in_prospect_heights.php","20100519","fatal shooting in prospect heights"
"prospectheights","http://gothamist.com/2010/05/03/freddys_bar_closes_amid_relocation.php","20100503","freddys bar closes amid relocation"
"prospectheights","http://gothamist.com/2010/04/19/freddys_bar_closes_for_atlantic_yar.php","20100419","freddys bar closes for atlantic yar"
"prospectheights","http://gothamist.com/2010/04/13/countdown_clocks_spreading_in_brook.php","20100413","countdown clocks spreading in brook"
"prospectheights","http://gothamist.com/2010/03/11/prospect_heights_hit-and-run_driver.php","20100311","prospect heights hit-and-run driver"
"prospectheights","http://gothamist.com/2010/03/02/atlantic_yards_developer_will_break.php","20100302","atlantic yards developer will break"
"prospectheights","http://gothamist.com/2010/03/01/_a_state_court_ruled.php","20100301"," a state court ruled"
"prospectheights","http://gothamist.com/2010/02/26/hit_run_car_owner_again_says_sister.php","20100226","hit run car owner again says sister"
"prospectheights","http://gothamist.com/2010/02/23/police_search_for_hit-and-run_car_o.php","20100223","police search for hit-and-run car o"
"prospectheights","http://gothamist.com/2010/02/25/cops_looking_at_blood_inside_hit-an.php","20100225","cops looking at blood inside hit-an"
"prospectheights","http://gothamist.com/2010/02/24/hit-and-run_car_owner_my_sister_did.php","20100224","hit-and-run car owner my sister did"
"prospectheights","http://gothamist.com/2010/02/22/city_employee_brain_dead_after_broo.php","20100222","city employee brain dead after broo"
"prospectheights","http://gothamist.com/2010/02/21/two_struck_by_hit-and-run_driver_in.php","20100221","two struck by hit-and-run driver in"
"prospectheights","http://gothamist.com/2010/01/22/nypds_alleged_subway_sodomy_victim_1.php","20100122","nypds alleged subway sodomy victim 1"
"prospectheights","http://gothamist.com/2010/01/18/homeless_shelter_now_homeless_to_ac.php","20100118","homeless shelter now homeless to ac"
"prospectheights","http://gothamist.com/2010/01/12/streets_will_be_taken_off_the_grid.php","20100112","streets will be taken off the grid"
"prospectheights","http://gothamist.com/2010/01/05/biker_killed_by_a_bus_in_les.php","20100105","biker killed by a bus in les"
"prospectheights","http://gothamist.com/2009/12/28/will_steampunk_bar_sink_or_swim.php","20091228","will steampunk bar sink or swim"
"prospectheights","http://gothamist.com/2009/12/16/midweek_special_nyc_restaurant_revi_78.php","20091216","midweek special nyc restaurant revi 78"
"prospectheights","http://gothamist.com/2009/11/03/woman_fatally_struck_by_driver_at_f.php","20091103","woman fatally struck by driver at f"
"prospectheights","http://gothamist.com/2009/10/22/new_restaurants_on_the_radar_the_va.php","20091022","new restaurants on the radar the va"
"prospectheights","http://gothamist.com/2009/07/28/nets_arena_resembles_sinking_ship_i.php","20090728","nets arena resembles sinking ship i"
"prospectheights","http://gothamist.com/2009/07/20/prospect_heights_double_murder_two.php","20090720","prospect heights double murder two"
"prospectheights","http://gothamist.com/2009/07/06/now_clergy_losing_faith_in_atlantic.php","20090706","now clergy losing faith in atlantic"
"prospectheights","http://gothamist.com/2009/05/12/new_restaurants_on_the_radar_opia_o.php","20090512","new restaurants on the radar opia o"
"prospectheights","http://gothamist.com/2009/04/23/rats_now_in_charge_at_atlantic_yard.php","20090423","rats now in charge at atlantic yard"
"prospectheights","http://gothamist.com/2009/01/12/plated_ortines_mushroom_lasagna.php","20090112","plated ortines mushroom lasagna"
"prospectheights","http://gothamist.com/2008/12/29/this_old_brooklyn_house.php","20081229","this old brooklyn house"
"prospectheights","http://gothamist.com/2008/12/20/openings_roundup_ortine_caracas_bro.php","20081220","openings roundup ortine caracas bro"
"prospectheights","http://gothamist.com/2008/12/02/brooklyn_bodega_shooting.php","20081202","brooklyn bodega shooting"
"prospectheights","http://gothamist.com/2008/11/12/this_old_house_arrives_in_brooklyn.php","20081112","this old house arrives in brooklyn"
"prospectheights","http://gothamist.com/2008/11/07/key_police_witness_backs_up_mineos.php","20081107","key police witness backs up mineos"
"prospectheights","http://gothamist.com/2008/11/04/cops_accused_of_subway_sodomy_strip.php","20081104","cops accused of subway sodomy strip"
"prospectheights","http://gothamist.com/2008/11/01/sodomy_case_officers_play_good_copb.php","20081101","sodomy case officers play good copb"
"prospectheights","http://gothamist.com/2008/10/31/transit_cop_comes_forward_to_confir.php","20081031","transit cop comes forward to confir"
"prospectheights","http://gothamist.com/2008/10/24/cops_accused_of_sodomizing_brooklyn.php","20081024","cops accused of sodomizing brooklyn"
"prospectheights","http://gothamist.com/2008/09/17/midweek_special_nyc_restaurant_revi_13.php","20080917","midweek special nyc restaurant revi 13"
"prospectheights","http://gothamist.com/2008/06/28/openings_roundup_alloro_james_five.php","20080628","openings roundup alloro james five"
"prospectheights","http://gothamist.com/2008/05/12/camera_in_the_k_106.php","20080512","camera in the k 106"
"prospectheights","http://gothamist.com/2008/05/10/openings_roundu_39.php","20080510","openings roundu 39"
"prospectheights","http://gothamist.com/2008/05/03/openings_roundu_38.php","20080503","openings roundu 38"
"prospectheights","http://gothamist.com/2008/04/03/atlantic_yards_10.php","20080403","atlantic yards 10"
"prospectheights","http://gothamist.com/2008/02/15/brooklyn_man_ki.php","20080215","brooklyn man ki"
"prospectheights","http://gothamist.com/2008/01/24/frog_found_in_c.php","20080124","frog found in c"
"prospectheights","http://gothamist.com/2007/10/26/cop_shooter_fac.php","20071026","cop shooter fac"
"prospectheights","http://gothamist.com/2007/10/15/new_atlantic_ya.php","20071015","new atlantic ya"
"prospectheights","http://gothamist.com/2007/09/28/cruella_de_vill.php","20070928","cruella de vill"
"prospectheights","http://gothamist.com/2007/08/16/foxy_brown_blac.php","20070816","foxy brown blac"
"prospectheights","http://gothamist.com/2007/08/15/ma_la_chicken_w.php","20070815","ma la chicken w"
"prospectheights","http://gothamist.com/2007/04/24/lpc_yes_to_crow.php","20070424","lpc yes to crow"
"prospectheights","http://gothamist.com/2007/04/05/_bruce_ratners.php","20070405"," bruce ratners"
"prospectheights","http://gothamist.com/2007/04/05/pregnant_cop_in.php","20070405","pregnant cop in"
"prospectheights","http://gothamist.com/2007/03/28/cop.php","20070328","cop"
"prospectheights","http://gothamist.com/2007/03/06/man_survives_su.php","20070306","man survives su"
"prospectheights","http://gothamist.com/2007/02/18/swoons_response.php","20070218","swoons response"
"prospectheights","http://gothamist.com/2007/01/09/the_david_lynch.php","20070109","the david lynch"
"prospectheights","http://gothamist.com/2007/01/05/brooklyn_matter.php","20070105","brooklyn matter"
"prospectheights","http://gothamist.com/2006/12/13/extra_extra_363.php","20061213","extra extra 363"
"prospectheights","http://gothamist.com/2006/12/07/on_the_plate_up_43.php","20061207","on the plate up 43"
"prospectheights","http://gothamist.com/2006/12/04/design_roundup_7.php","20061204","design roundup 7"
"prospectheights","http://gothamist.com/2006/11/17/extra_extra_338.php","20061117","extra extra 338"
"prospectheights","http://gothamist.com/2006/09/27/bricked_in_by_l.php","20060927","bricked in by l"
"prospectheights","http://gothamist.com/2006/09/01/extra_extra_261.php","20060901","extra extra 261"
"prospectheights","http://gothamist.com/2006/08/24/hundreds_pack_i.php","20060824","hundreds pack i"
"prospectheights","http://gothamist.com/2006/07/23/the_hungry_cabb_14.php","20060723","the hungry cabb 14"
"prospectheights","http://gothamist.com/2006/07/16/the_hungry_cabb_13.php","20060716","the hungry cabb 13"
"prospectheights","http://gothamist.com/2006/06/23/bruce_ratner_an.php","20060623","bruce ratner an"
"prospectheights","http://gothamist.com/2006/06/12/unsolved_fire_m.php","20060612","unsolved fire m"
"prospectheights","http://gothamist.com/2006/06/05/pencil_this_in_6.php","20060605","pencil this in 6"
"prospectheights","http://gothamist.com/2006/06/03/grand_pedestria.php","20060603","grand pedestria"
"prospectheights","http://gothamist.com/2006/04/28/photo_of_the_da_10.php","20060428","photo of the da 10"
"prospectheights","http://gothamist.com/2006/03/31/extra_extra_yay.php","20060331","extra extra yay"
"prospectheights","http://gothamist.com/2006/03/03/map_of_the_day_31.php","20060303","map of the day 31"
"prospectheights","http://gothamist.com/2006/02/27/arson.php","20060227","arson"
"prospectheights","http://gothamist.com/2005/12/26/brooklyn_real_e.php","20051226","brooklyn real e"
"prospectheights","http://gothamist.com/2005/12/19/lisa_whiteman_p_2.php","20051219","lisa whiteman p 2"
"prospectheights","http://gothamist.com/2005/12/12/dog_electrocute.php","20051212","dog electrocute"
"prospectheights","http://gothamist.com/2005/12/01/on_the_plate_up.php","20051201","on the plate up"
"prospectheights","http://gothamist.com/2005/11/11/upcoming_1.php","20051111","upcoming 1"
"prospectheights","http://gothamist.com/2005/11/04/get_your_pumpkins_off.php","20051104","get your pumpkins off"
"prospectheights","http://gothamist.com/2005/09/28/extra_extra.php","20050928","extra extra"
"prospectheights","http://gothamist.com/2005/04/15/brooklyn_residents_cry_fowl.php","20050415","brooklyn residents cry fowl"
"prospectheights","http://gothamist.com/2004/10/25/chock_full_of_tasty_goodness.php","20041025","chock full of tasty goodness"
"prospectheights","http://gothamist.com/2004/10/19/peter_koechley_staff_writer_the_onion.php","20041019","peter koechley staff writer the onion"
"prospectheights","http://gothamist.com/2004/10/07/jon_friedman_rejection_show_producer_comedian_and_writer.php","20041007","jon friedman rejection show producer comedian and writer"
"prospectheights","http://gothamist.com/2004/07/18/grab_a_slice.php","20040718","grab a slice"
"prospectheights","http://gothamist.com/2004/04/20/wendy_mitchell_indiewire.php","20040420","wendy mitchell indiewire"
"prospectheights","http://gothamist.com/2003/12/11/nyc_wants_the_nets.php","20031211","nyc wants the nets"
"prospectheights","http://gothamist.com/2003/05/29/the_spirit_of_55.php","20030529","the spirit of 55"
"prospectpark","http://gothamist.com/2017/02/10/photos_kids_go_nuts_in_prospect_par.php","20170210","photos kids go nuts in prospect par"
"prospectpark","http://gothamist.com/2016/10/29/go_see_some_gorgeous_fall_leaves_in.php","20161029","go see some gorgeous fall leaves in"
"prospectpark","http://gothamist.com/2016/09/08/prospect_park_shooting.php","20160908","prospect park shooting"
"prospectpark","http://gothamist.com/2016/09/07/body_positive_mostly_nude_shakespeare.php","20160907","body positive mostly nude shakespeare"
"prospectpark","http://gothamist.com/2016/08/19/prospect_park_fish_massacre.php","20160819","prospect park fish massacre"
"prospectpark","http://gothamist.com/2016/08/15/puppy_reunion_prospect_park.php","20160815","puppy reunion prospect park"
"prospectpark","http://gothamist.com/2016/07/05/huge_captain_america_statue_coming.php","20160705","huge captain america statue coming"
"prospectpark","http://gothamist.com/2016/06/29/nyc_grilled_prospect_park.php","20160629","nyc grilled prospect park"
"prospectpark","http://gothamist.com/2016/06/27/windsor_terrace_rape.php","20160627","windsor terrace rape"
"prospectpark","http://gothamist.com/2016/05/26/nypd_this_guy_groped_woman_in_prosp.php","20160526","nypd this guy groped woman in prosp"
"prospectpark","http://gothamist.com/2016/05/18/brooklyn_goats.php","20160518","brooklyn goats"
"prospectpark","http://gothamist.com/2016/05/11/celebrate_brooklyn_lineup_2016.php","20160511","celebrate brooklyn lineup 2016"
"prospectpark","http://gothamist.com/2016/05/08/5_tough_old_folks_are_keeping_park.php","20160508","5 tough old folks are keeping park"
"prospectpark","http://gothamist.com/2016/05/03/police_release_new_video_of_suspect.php","20160503","police release new video of suspect"
"prospectpark","http://gothamist.com/2016/05/02/prospect_park_goats.php","20160502","prospect park goats"
"prospectpark","http://gothamist.com/2016/04/21/nypd_release_video_of_suspect_in_at.php","20160421","nypd release video of suspect in at"
"prospectpark","http://gothamist.com/2016/04/20/prospect_park_jogger_rape.php","20160420","prospect park jogger rape"
"prospectpark","http://gothamist.com/2016/04/18/bernie_sanders_prospect_park.php","20160418","bernie sanders prospect park"
"prospectpark","http://gothamist.com/2016/04/11/bernie_sanders_plans_prospect_park.php","20160411","bernie sanders plans prospect park"
"prospectpark","http://gothamist.com/2016/03/15/judge_revives_prospect_park_west_bi.php","20160315","judge revives prospect park west bi"
"prospectpark","http://gothamist.com/2016/03/15/marty_markowitzs_endless_war_on_bik.php","20160315","marty markowitzs endless war on bik"
"prospectpark","http://gothamist.com/2016/03/11/prospect_park_slashing_suspect_arre.php","20160311","prospect park slashing suspect arre"
"prospectpark","http://gothamist.com/2016/03/10/prospect_park_stabbings.php","20160310","prospect park stabbings"
"prospectpark","http://gothamist.com/2016/02/22/evil_swan_play.php","20160222","evil swan play"
"prospectpark","http://gothamist.com/2016/01/06/deblasios_ny.php","20160106","deblasios ny"
"prospectpark","http://gothamist.com/2015/12/10/cyclist_clotheslined_park.php","20151210","cyclist clotheslined park"
"prospectpark","http://gothamist.com/2015/12/10/cat_collared.php","20151210","cat collared"
"prospectpark","http://gothamist.com/2015/12/02/bird_watched.php","20151202","bird watched"
"prospectpark","http://gothamist.com/2015/10/22/park_cursed.php","20151022","park cursed"
"prospectpark","http://gothamist.com/2015/10/20/prospect_park_human_waste_drugs_dog.php","20151020","prospect park human waste drugs dog"
"prospectpark","http://gothamist.com/2015/09/17/just_the_tip_cafe_was_taken.php","20150917","just the tip cafe was taken"
"prospectpark","http://gothamist.com/2015/08/31/smorgasburg_prospect_park.php","20150831","smorgasburg prospect park"
"prospectpark","http://gothamist.com/2015/08/20/prospect_park_lake_doa.php","20150820","prospect park lake doa"
"prospectpark","http://gothamist.com/2015/08/13/cobble_hill_in_ruins.php","20150813","cobble hill in ruins"
"prospectpark","http://gothamist.com/2015/06/18/nyc_park_car_ban_map.php","20150618","nyc park car ban map"
"prospectpark","http://gothamist.com/2015/06/17/cars_prospect_park.php","20150617","cars prospect park"
"prospectpark","http://gothamist.com/2015/06/08/prospect_park_5.php","20150608","prospect park 5"
"prospectpark","http://gothamist.com/2015/06/01/prospect_park_waterfall.php","20150601","prospect park waterfall"
"prospectpark","http://gothamist.com/2015/05/29/drone_no.php","20150529","drone no"
"prospectpark","http://gothamist.com/2015/05/15/ban_the_cars.php","20150515","ban the cars"
"prospectpark","http://gothamist.com/2015/05/13/shooting_prospect_park.php","20150513","shooting prospect park"
"prospectpark","http://gothamist.com/2015/04/29/celebrate_brooklyn_2015.php","20150429","celebrate brooklyn 2015"
"prospectpark","http://gothamist.com/2015/04/07/prospect_park_brush_fire.php","20150407","prospect park brush fire"
"prospectpark","http://gothamist.com/2015/03/02/prospect_park_flashback.php","20150302","prospect park flashback"
"prospectpark","http://gothamist.com/2015/01/29/sasquatch_prospect_park.php","20150129","sasquatch prospect park"
"prospectpark","http://gothamist.com/2015/01/28/40_joyful_photos_of_prospect_park_s.php","20150128","40 joyful photos of prospect park s"
"prospectpark","http://gothamist.com/2014/12/09/goat_head_prospect_park.php","20141209","goat head prospect park"
"prospectpark","http://gothamist.com/2014/10/30/squirrel_white.php","20141030","squirrel white"
"prospectpark","http://gothamist.com/2014/09/10/prospect_park_parade_ground.php","20140910","prospect park parade ground"
"prospectpark","http://gothamist.com/2014/08/07/skinny_nets_fan.php","20140807","skinny nets fan"
"prospectpark","http://gothamist.com/2014/07/15/pedestrian_fatally_struck_while_cro.php","20140715","pedestrian fatally struck while cro"
"prospectpark","http://gothamist.com/2014/07/06/missing_2-yr-old_found_drowned_in_p.php","20140706","missing 2-yr-old found drowned in p"
"prospectpark","http://gothamist.com/2014/07/03/photos_woman_jumps_into_prospect_pa.php","20140703","photos woman jumps into prospect pa"
"prospectpark","http://gothamist.com/2014/06/29/cookout_kickout.php","20140629","cookout kickout"
"prospectpark","http://gothamist.com/2014/06/28/video_woman_assaulted_by_teens_in_p.php","20140628","video woman assaulted by teens in p"
"prospectpark","http://gothamist.com/2014/06/02/protesters_get_temporary_restrainin.php","20140602","protesters get temporary restrainin"
"prospectpark","http://gothamist.com/2014/05/31/prospect_park_trip_wire_leaves_cycl.php","20140531","prospect park trip wire leaves cycl"
"prospectpark","http://gothamist.com/2014/05/29/mindful_yoga_festival_coming_to_pro.php","20140529","mindful yoga festival coming to pro"
"prospectpark","http://gothamist.com/2014/05/25/woman_found_hanging_from_tree_in_pr.php","20140525","woman found hanging from tree in pr"
"prospectpark","http://gothamist.com/2014/05/25/photos_who_is_feeding_these_guinea.php","20140525","photos who is feeding these guinea"
"prospectpark","http://gothamist.com/2014/04/27/videos_feminist_fireworks_fly_over.php","20140427","videos feminist fireworks fly over"
"prospectpark","http://gothamist.com/2014/04/16/feminist_fireworks_erupting_in_pros.php","20140416","feminist fireworks erupting in pros"
"prospectpark","http://gothamist.com/2014/04/13/data_prospect_park_west_bike_lane_d.php","20140413","data prospect park west bike lane d"
"prospectpark","http://gothamist.com/2014/04/09/best_outdoor_spots_nyc.php","20140409","best outdoor spots nyc"
"prospectpark","http://gothamist.com/2014/03/19/prospect_park_might_let_you_booze_a.php","20140319","prospect park might let you booze a"
"prospectpark","http://gothamist.com/2014/03/04/goat_heads_explainer.php","20140304","goat heads explainer"
"prospectpark","http://gothamist.com/2014/03/03/goat_head_prospect_park.php","20140303","goat head prospect park"
"prospectpark","http://gothamist.com/2014/03/01/nypd_to_people_exercising_in_city_p.php","20140301","nypd to people exercising in city p"
"prospectpark","http://gothamist.com/2014/02/15/prospect_parks_74m_skate_rinks_are.php","20140215","prospect parks 74m skate rinks are"
"prospectpark","http://gothamist.com/2014/02/03/man_found_hanging_in_prospect_park.php","20140203","man found hanging in prospect park"
"prospectpark","http://gothamist.com/2014/02/02/cyclist_struck_by_car_near_prospect.php","20140202","cyclist struck by car near prospect"
"prospectpark","http://gothamist.com/2014/01/10/previously_unidentified_prospect_pa.php","20140110","previously unidentified prospect pa"
"prospectpark","http://gothamist.com/2014/01/07/can_you_help_id_this_jogger_who_col.php","20140107","can you help id this jogger who col"
"prospectpark","http://gothamist.com/2013/12/18/photos_prospect_park_gets_two_ice_s.php","20131218","photos prospect park gets two ice s"
"prospectpark","http://gothamist.com/2013/11/11/prospect_park_gets_giant_money_infu.php","20131111","prospect park gets giant money infu"
"prospectpark","http://gothamist.com/2013/10/25/obama_is_in_brooklyn_will_be_on_uws.php","20131025","obama is in brooklyn will be on uws"
"prospectpark","http://gothamist.com/2013/10/25/obama_prospect_park_close.php","20131025","obama prospect park close"
"prospectpark","http://gothamist.com/2013/10/23/president_obama_will_close_prospect.php","20131023","president obama will close prospect"
"prospectpark","http://gothamist.com/2013/10/03/googamooga_not_coming_back_to_prosp.php","20131003","googamooga not coming back to prosp"
"prospectpark","http://gothamist.com/2013/09/23/man_found_dead_in_prospect_park.php","20130923","man found dead in prospect park"
"prospectpark","http://gothamist.com/2013/08/12/ice_rinks.php","20130812","ice rinks"
"prospectpark","http://gothamist.com/2013/08/10/the_ice_pick_stabber_of_prospect_pa.php","20130810","the ice pick stabber of prospect pa"
"prospectpark","http://gothamist.com/2013/08/06/prospect_parks_ice_pick_stabber_has.php","20130806","prospect parks ice pick stabber has"
"prospectpark","http://gothamist.com/2013/08/05/theres_a_man_in_prospect_park_attac.php","20130805","theres a man in prospect park attac"
"prospectpark","http://gothamist.com/2013/07/13/belle_and_sebastian_and_yo_la_tengo.php","20130713","belle and sebastian and yo la tengo"
"prospectpark","http://gothamist.com/2013/06/13/grass_damaged_during_googamooga_wil.php","20130613","grass damaged during googamooga wil"
